Worst of This Population1:, 30.26
Worst of This Population2:, 30.5
Worst of This Population3:, 30.5
Worst of This Population4:, 30.5
Worst of This Population5:, 30.5
Worst of This Population6:, 30.5
Worst of This Population7:, 31.56
Worst of This Population8:, 31.56
Worst of This Population9:, 31.56
Worst of This Population10:, 31.56
Worst of This Population11:, 31.56
Worst of This Population12:, 33.300000000000004
Worst of This Population13:, 33.300000000000004
Worst of This Population14:, 33.300000000000004
Worst of This Population15:, 35.300000000000004
Worst of This Population16:, 35.300000000000004
Worst of This Population17:, 35.14000000000001
Worst of This Population18:, 35.14000000000001
Worst of This Population19:, 35.14000000000001
Worst of This Population20:, 35.52
Worst of This Population21:, 36.300000000000004
Worst of This Population22:, 37.4
Worst of This Population23:, 37.46
Worst of This Population24:, 37.38
Worst of This Population25:, 37.24
Worst of This Population26:, 37.24
Worst of This Population27:, 37.42
Worst of This Population28:, 37.42
Worst of This Population29:, 37.06
Worst of This Population30:, 37.1
Worst of This Population31:, 38.120000000000005
Worst of This Population32:, 37.96
Worst of This Population33:, 37.96
Worst of This Population34:, 37.120000000000005
Worst of This Population35:, 37.120000000000005
Worst of This Population36:, 38.00000000000001
Worst of This Population37:, 37.760000000000005
Worst of This Population38:, 37.760000000000005
Worst of This Population39:, 38.2
Worst of This Population40:, 39.06
Worst of This Population41:, 39.06
Worst of This Population42:, 39.06
Worst of This Population43:, 38.22
Worst of This Population44:, 38.22
Worst of This Population45:, 38.22
Worst of This Population46:, 38.22
Worst of This Population47:, 38.22
Worst of This Population48:, 38.22
Worst of This Population49:, 38.22
Worst of This Population50:, 38.22
Worst of This Population51:, 38.22
Worst of This Population52:, 39.42
Worst of This Population53:, 39.42
Worst of This Population54:, 39.900000000000006
Worst of This Population55:, 39.900000000000006
Worst of This Population56:, 40.28
Worst of This Population57:, 39.76
Worst of This Population58:, 39.76
Worst of This Population59:, 40.72
Worst of This Population60:, 40.42
Worst of This Population61:, 40.22
Worst of This Population62:, 40.22
Worst of This Population63:, 40.4
Worst of This Population64:, 40.68
Worst of This Population65:, 40.04
Worst of This Population66:, 40.04
Worst of This Population67:, 40.04
Worst of This Population68:, 40.62
Worst of This Population69:, 40.519999999999996
Worst of This Population70:, 40.519999999999996
Worst of This Population71:, 40.519999999999996
Worst of This Population72:, 40.519999999999996
Worst of This Population73:, 40.519999999999996
Worst of This Population74:, 40.519999999999996
Worst of This Population75:, 41.559999999999995
Worst of This Population76:, 41.559999999999995
Worst of This Population77:, 41.559999999999995
Worst of This Population78:, 41.559999999999995
Worst of This Population79:, 41.559999999999995
Worst of This Population80:, 41.559999999999995
Worst of This Population81:, 42.04
Worst of This Population82:, 42.13999999999999
Worst of This Population83:, 42.16
Worst of This Population84:, 42.08
Worst of This Population85:, 42.08
Worst of This Population86:, 42.08
Worst of This Population87:, 42.08
Worst of This Population88:, 42.84
Worst of This Population89:, 42.84
Worst of This Population90:, 42.84
Worst of This Population91:, 43.22
Worst of This Population92:, 42.85999999999999
Worst of This Population93:, 43.54
Worst of This Population94:, 43.54
Worst of This Population95:, 42.64
Worst of This Population96:, 43.54
Worst of This Population97:, 43.8
Worst of This Population98:, 43.879999999999995
Worst of This Population99:, 43.379999999999995
Worst of This Population100:, 43.379999999999995
Worst of This Population101:, 42.8
Worst of This Population102:, 43.260000000000005
Worst of This Population103:, 44.46
Worst of This Population104:, 43.24
Worst of This Population105:, 43.24
Worst of This Population106:, 43.24
Worst of This Population107:, 44.24
Worst of This Population108:, 44.44
Worst of This Population109:, 44.44
Worst of This Population110:, 44.14
Worst of This Population111:, 44.44
Worst of This Population112:, 44.44
Worst of This Population113:, 44.76
Worst of This Population114:, 44.82
Worst of This Population115:, 44.82
Worst of This Population116:, 44.440000000000005
Worst of This Population117:, 44.440000000000005
Worst of This Population118:, 45.260000000000005
Worst of This Population119:, 45.02
Worst of This Population120:, 44.74
Worst of This Population121:, 44.440000000000005
Worst of This Population122:, 44.440000000000005
Worst of This Population123:, 44.440000000000005
Worst of This Population124:, 45.42
Worst of This Population125:, 45.52
Worst of This Population126:, 45.480000000000004
Worst of This Population127:, 45.480000000000004
Worst of This Population128:, 45.82
Worst of This Population129:, 45.56
Worst of This Population130:, 45.4
Worst of This Population131:, 45.6
Worst of This Population132:, 46.32
Worst of This Population133:, 45.300000000000004
Worst of This Population134:, 45.300000000000004
Worst of This Population135:, 45.300000000000004
Worst of This Population136:, 45.72
Worst of This Population137:, 45.58
Worst of This Population138:, 46.400000000000006
Worst of This Population139:, 46.26
Worst of This Population140:, 45.34
Worst of This Population141:, 46.160000000000004
Worst of This Population142:, 45.82
Worst of This Population143:, 45.8
Worst of This Population144:, 45.8
Worst of This Population145:, 45.400000000000006
Worst of This Population146:, 45.400000000000006
Worst of This Population147:, 46.3
Worst of This Population148:, 46.3
Worst of This Population149:, 46.3
Worst of This Population150:, 45.940000000000005
Worst of This Population151:, 45.84
Worst of This Population152:, 45.84
Worst of This Population153:, 46.28
Worst of This Population154:, 46.74
Worst of This Population155:, 46.82000000000001
Worst of This Population156:, 46.58
Worst of This Population157:, 46.58
Worst of This Population158:, 46.36
Worst of This Population159:, 46.36
Worst of This Population160:, 45.879999999999995
Worst of This Population161:, 45.879999999999995
Worst of This Population162:, 45.480000000000004
Worst of This Population163:, 45.98
Worst of This Population164:, 46.120000000000005
Worst of This Population165:, 46.120000000000005
Worst of This Population166:, 45.959999999999994
Worst of This Population167:, 46.46
Worst of This Population168:, 46.6
Worst of This Population169:, 46.6
Worst of This Population170:, 46.6
Worst of This Population171:, 45.660000000000004
Worst of This Population172:, 45.660000000000004
Worst of This Population173:, 46.580000000000005
Worst of This Population174:, 46.580000000000005
Worst of This Population175:, 46.580000000000005
