Best of This Population1:, 35.779999999999994
Best of This Population2:, 36.86000000000001
Best of This Population3:, 36.86000000000001
Best of This Population4:, 36.86000000000001
Best of This Population5:, 36.86000000000001
Best of This Population6:, 37.300000000000004
Best of This Population7:, 37.300000000000004
Best of This Population8:, 37.300000000000004
Best of This Population9:, 37.300000000000004
Best of This Population10:, 37.300000000000004
Best of This Population11:, 37.300000000000004
Best of This Population12:, 37.96
Best of This Population13:, 37.96
Best of This Population14:, 37.96
Best of This Population15:, 37.96
Best of This Population16:, 37.96
Best of This Population17:, 37.96
Best of This Population18:, 37.96
Best of This Population19:, 37.96
Best of This Population20:, 37.96
Best of This Population21:, 38.160000000000004
Best of This Population22:, 39.199999999999996
Best of This Population23:, 39.199999999999996
Best of This Population24:, 39.199999999999996
Best of This Population25:, 39.65999999999999
Best of This Population26:, 39.65999999999999
Best of This Population27:, 39.85999999999999
Best of This Population28:, 40.019999999999996
Best of This Population29:, 40.019999999999996
Best of This Population30:, 40.23999999999999
Best of This Population31:, 40.23999999999999
Best of This Population32:, 40.62
Best of This Population33:, 40.62
Best of This Population34:, 40.62
Best of This Population35:, 40.720000000000006
Best of This Population36:, 40.720000000000006
Best of This Population37:, 40.720000000000006
Best of This Population38:, 40.720000000000006
Best of This Population39:, 40.720000000000006
Best of This Population40:, 40.9
Best of This Population41:, 41.28
Best of This Population42:, 41.28
Best of This Population43:, 41.28
Best of This Population44:, 41.28
Best of This Population45:, 41.28
Best of This Population46:, 41.28
Best of This Population47:, 41.28
Best of This Population48:, 41.28
Best of This Population49:, 41.28
Best of This Population50:, 41.559999999999995
Best of This Population51:, 41.86
Best of This Population52:, 41.86
Best of This Population53:, 41.86
Best of This Population54:, 41.86
Best of This Population55:, 41.86
Best of This Population56:, 41.86
Best of This Population57:, 42.08
Best of This Population58:, 42.08
Best of This Population59:, 42.08
Best of This Population60:, 42.48
Best of This Population61:, 42.48
Best of This Population62:, 42.48
Best of This Population63:, 42.48
Best of This Population64:, 43.06
Best of This Population65:, 43.06
Best of This Population66:, 43.06
Best of This Population67:, 43.06
Best of This Population68:, 43.260000000000005
Best of This Population69:, 43.260000000000005
Best of This Population70:, 43.260000000000005
Best of This Population71:, 43.260000000000005
Best of This Population72:, 43.260000000000005
Best of This Population73:, 43.260000000000005
Best of This Population74:, 43.260000000000005
Best of This Population75:, 43.260000000000005
Best of This Population76:, 43.260000000000005
Best of This Population77:, 44.059999999999995
Best of This Population78:, 44.46
Best of This Population79:, 44.46
Best of This Population80:, 44.46
Best of This Population81:, 44.46
Best of This Population82:, 44.46
Best of This Population83:, 44.46
Best of This Population84:, 44.46
Best of This Population85:, 44.46
Best of This Population86:, 44.46
Best of This Population87:, 45.459999999999994
Best of This Population88:, 45.459999999999994
Best of This Population89:, 45.459999999999994
Best of This Population90:, 45.459999999999994
Best of This Population91:, 45.459999999999994
Best of This Population92:, 45.459999999999994
Best of This Population93:, 45.459999999999994
Best of This Population94:, 45.459999999999994
Best of This Population95:, 45.519999999999996
Best of This Population96:, 45.68
Best of This Population97:, 46.519999999999996
Best of This Population98:, 46.519999999999996
Best of This Population99:, 46.519999999999996
Best of This Population100:, 46.519999999999996
Best of This Population101:, 46.519999999999996
Best of This Population102:, 46.519999999999996
Best of This Population103:, 46.519999999999996
Best of This Population104:, 46.519999999999996
Best of This Population105:, 46.519999999999996
Best of This Population106:, 46.559999999999995
Best of This Population107:, 46.559999999999995
Best of This Population108:, 47.74
Best of This Population109:, 47.74
Best of This Population110:, 47.74
Best of This Population111:, 47.74
Best of This Population112:, 47.74
Best of This Population113:, 47.74
Best of This Population114:, 47.74
Best of This Population115:, 47.74
Best of This Population116:, 47.74
Best of This Population117:, 47.74
Best of This Population118:, 47.74
Best of This Population119:, 47.74
Best of This Population120:, 47.74
Best of This Population121:, 47.74
Best of This Population122:, 47.74
Best of This Population123:, 47.74
Best of This Population124:, 48.86
Best of This Population125:, 48.86
Best of This Population126:, 48.86
Best of This Population127:, 48.86
Best of This Population128:, 48.86
Best of This Population129:, 48.86
Best of This Population130:, 48.86
Best of This Population131:, 48.86
Best of This Population132:, 48.86
Best of This Population133:, 48.879999999999995
Best of This Population134:, 48.879999999999995
Best of This Population135:, 48.9
Best of This Population136:, 49.94
Best of This Population137:, 49.94
Best of This Population138:, 49.94
Best of This Population139:, 49.94
Best of This Population140:, 49.94
Best of This Population141:, 49.94
Best of This Population142:, 49.94
Best of This Population143:, 49.94
Best of This Population144:, 49.94
Best of This Population145:, 49.94
Best of This Population146:, 49.94
Best of This Population147:, 49.94
Best of This Population148:, 49.94
Best of This Population149:, 49.94
Best of This Population150:, 49.94
Best of This Population151:, 49.94
Best of This Population152:, 49.94
Best of This Population153:, 49.94
Best of This Population154:, 49.94
Best of This Population155:, 50.02
Best of This Population156:, 50.02
Best of This Population157:, 50.02
Best of This Population158:, 51.08
Best of This Population159:, 51.08
Best of This Population160:, 51.08
Best of This Population161:, 51.08
Best of This Population162:, 51.08
Best of This Population163:, 51.08
Best of This Population164:, 51.08
Best of This Population165:, 51.24
Best of This Population166:, 51.24
Best of This Population167:, 51.24
Best of This Population168:, 51.24
Best of This Population169:, 51.24
Best of This Population170:, 51.28
Best of This Population171:, 51.28
Best of This Population172:, 51.36
Best of This Population173:, 51.36
Best of This Population174:, 51.36
Best of This Population175:, 51.36
Best of This Population176:, 51.36
Best of This Population177:, 51.36
Best of This Population178:, 51.36
Best of This Population179:, 51.36
Best of This Population180:, 51.36
Best of This Population181:, 51.36
Best of This Population182:, 51.36
Best of This Population183:, 51.36
Best of This Population184:, 51.36
Best of This Population185:, 51.36
Best of This Population186:, 51.4
Best of This Population187:, 51.44
Best of This Population188:, 51.44
Best of This Population189:, 51.44
Best of This Population190:, 51.44
Best of This Population191:, 51.44
Best of This Population192:, 51.44
Best of This Population193:, 51.44
Best of This Population194:, 51.44
Best of This Population195:, 51.44
Best of This Population196:, 51.44
Best of This Population197:, 51.44
Best of This Population198:, 51.44
Best of This Population199:, 51.44
Best of This Population200:, 51.44
Best of This Population201:, 51.44
Best of This Population202:, 51.44
Best of This Population203:, 51.48
Best of This Population204:, 51.48
Best of This Population205:, 51.48
Best of This Population206:, 51.48
Best of This Population207:, 51.48
Best of This Population208:, 51.48
Best of This Population209:, 51.48
Best of This Population210:, 51.48
Best of This Population211:, 51.48
Best of This Population212:, 51.48
Best of This Population213:, 51.48
Best of This Population214:, 51.48
Best of This Population215:, 51.48
Best of This Population216:, 51.48
Best of This Population217:, 51.48
Best of This Population218:, 51.480000000000004
Best of This Population219:, 51.480000000000004
Best of This Population220:, 51.480000000000004
Best of This Population221:, 51.480000000000004
Best of This Population222:, 51.480000000000004
Best of This Population223:, 51.5
Best of This Population224:, 51.5
Best of This Population225:, 51.5
Best of This Population226:, 51.5
Best of This Population227:, 51.5
Best of This Population228:, 51.5
Best of This Population229:, 51.5
Best of This Population230:, 51.5
Best of This Population231:, 51.5
Best of This Population232:, 51.5
Best of This Population233:, 51.5
Best of This Population234:, 51.5
Best of This Population235:, 51.5
Best of This Population236:, 51.5
Best of This Population237:, 51.5
Best of This Population238:, 51.5
Best of This Population239:, 51.5
Best of This Population240:, 52.519999999999996
Best of This Population241:, 52.519999999999996
Best of This Population242:, 52.519999999999996
Best of This Population243:, 52.519999999999996
Best of This Population244:, 52.519999999999996
Best of This Population245:, 52.519999999999996
Best of This Population246:, 52.519999999999996
Best of This Population247:, 52.519999999999996
Best of This Population248:, 52.519999999999996
Best of This Population249:, 52.519999999999996
Best of This Population250:, 52.519999999999996
Best of This Population251:, 52.519999999999996
Best of This Population252:, 52.519999999999996
Best of This Population253:, 52.519999999999996
Best of This Population254:, 52.519999999999996
Best of This Population255:, 52.519999999999996
Best of This Population256:, 52.519999999999996
Best of This Population257:, 52.519999999999996
Best of This Population258:, 52.519999999999996
Best of This Population259:, 52.519999999999996
Best of This Population260:, 52.519999999999996
Best of This Population261:, 52.519999999999996
Best of This Population262:, 52.519999999999996
Best of This Population263:, 52.519999999999996
Best of This Population264:, 52.519999999999996
Best of This Population265:, 52.519999999999996
Best of This Population266:, 53.53999999999999
Best of This Population267:, 53.53999999999999
Best of This Population268:, 53.53999999999999
Best of This Population269:, 53.53999999999999
Best of This Population270:, 53.53999999999999
Best of This Population271:, 53.53999999999999
Best of This Population272:, 53.53999999999999
Best of This Population273:, 53.53999999999999
Best of This Population274:, 53.53999999999999
Best of This Population275:, 53.53999999999999
Best of This Population276:, 53.53999999999999
Best of This Population277:, 53.53999999999999
Best of This Population278:, 53.53999999999999
Best of This Population279:, 53.53999999999999
Best of This Population280:, 53.53999999999999
Best of This Population281:, 53.53999999999999
Best of This Population282:, 53.53999999999999
Best of This Population283:, 53.53999999999999
Best of This Population284:, 53.53999999999999
Best of This Population285:, 53.53999999999999
Best of This Population286:, 53.53999999999999
Best of This Population287:, 53.53999999999999
Best of This Population288:, 53.53999999999999
Best of This Population289:, 53.53999999999999
Best of This Population290:, 53.53999999999999
Best of This Population291:, 53.53999999999999
Best of This Population292:, 53.53999999999999
Best of This Population293:, 53.53999999999999
Best of This Population294:, 54.57999999999999
Best of This Population295:, 54.57999999999999
Best of This Population296:, 54.57999999999999
Best of This Population297:, 54.57999999999999
Best of This Population298:, 54.57999999999999
Best of This Population299:, 54.57999999999999
Best of This Population300:, 54.57999999999999
Best of This Population301:, 54.57999999999999
Best of This Population302:, 54.57999999999999
Best of This Population303:, 54.57999999999999
Best of This Population304:, 54.57999999999999
Best of This Population305:, 54.57999999999999
Best of This Population306:, 54.57999999999999
Best of This Population307:, 54.57999999999999
Best of This Population308:, 54.57999999999999
Best of This Population309:, 54.57999999999999
Best of This Population310:, 54.57999999999999
Best of This Population311:, 54.57999999999999
Best of This Population312:, 54.57999999999999
Best of This Population313:, 54.57999999999999
Best of This Population314:, 54.57999999999999
Best of This Population315:, 54.57999999999999
Best of This Population316:, 54.57999999999999
Best of This Population317:, 54.57999999999999
Best of This Population318:, 54.57999999999999
Best of This Population319:, 54.57999999999999
Best of This Population320:, 54.57999999999999
Best of This Population321:, 54.57999999999999
Best of This Population322:, 54.57999999999999
Best of This Population323:, 54.57999999999999
Best of This Population324:, 54.57999999999999
Best of This Population325:, 54.57999999999999
Best of This Population326:, 54.57999999999999
Best of This Population327:, 54.57999999999999
Best of This Population328:, 54.57999999999999
Best of This Population329:, 54.57999999999999
Best of This Population330:, 54.599999999999994
Best of This Population331:, 54.599999999999994
Best of This Population332:, 54.599999999999994
Best of This Population333:, 54.599999999999994
Best of This Population334:, 54.599999999999994
Best of This Population335:, 54.599999999999994
Best of This Population336:, 54.599999999999994
Best of This Population337:, 54.599999999999994
Best of This Population338:, 54.599999999999994
Best of This Population339:, 54.599999999999994
Best of This Population340:, 54.599999999999994
Best of This Population341:, 54.599999999999994
Best of This Population342:, 54.599999999999994
Best of This Population343:, 54.599999999999994
Best of This Population344:, 54.599999999999994
Best of This Population345:, 54.599999999999994
Best of This Population346:, 54.599999999999994
Best of This Population347:, 54.599999999999994
Best of This Population348:, 54.599999999999994
Best of This Population349:, 54.599999999999994
Best of This Population350:, 54.599999999999994
Best of This Population351:, 54.599999999999994
Best of This Population352:, 55.599999999999994
Best of This Population353:, 55.599999999999994
Best of This Population354:, 55.599999999999994
Best of This Population355:, 55.599999999999994
Best of This Population356:, 55.599999999999994
Best of This Population357:, 55.599999999999994
Best of This Population358:, 55.599999999999994
Best of This Population359:, 55.599999999999994
Best of This Population360:, 55.599999999999994
Best of This Population361:, 55.599999999999994
Best of This Population362:, 55.599999999999994
Best of This Population363:, 55.62
Best of This Population364:, 55.62
Best of This Population365:, 55.62
Best of This Population366:, 55.62
Best of This Population367:, 55.62
Best of This Population368:, 55.62
Best of This Population369:, 56.63999999999999
